playerId,Player,Season,Team,CapHit,CapHit_pct,Season_id,Pos_group,S/C,Age,heightInInches,weightInPounds,GP,TOI/GP,Depth_TOI_rank,PP TOI,PK TOI,Is_ELC,ContractLength,YearsRemaining,WAR_per_GP,EVO WAR,EVD WAR,PP WAR,PK WAR,pointsPerGame,ixG,shots,xGF%,OZ Start%,xG_diff,Hits,HitsT,BkS,TkA,GvA,penaltyMinutes,DZ Start%,Team_pointPct,Team_GF_pct,Team_PP%,Team_PK%,nhl_edge_skatingSpeedMax_mph,nhl_edge_burstsOver20,nhl_edge_topShotSpeed_mph,nhl_edge_totalDistanceSkated_mph,nhl_edge_distanceMaxGame_mph,nhl_edge_zoneTime_offensiveZonePctg
8480821,Filip Zadina,23-24,SJS,1.1,0.013174,1,W,L,23,72,190,72,13.34,4.0,73.23,21.03,0,1,0,0.0,0.35,-0.82,-0.04,-0.01,0.32,13.36,137,37.56,22.47,-19.4,55,46,28,29,19,18,32.87,0.28658,0.3557312252964427,0.201923,0.753969,22.04,93.0,90.98,158.86,3.34,0.38
8478882,Vladislav Gavrikov,23-24,LAK,5.88,0.070359,1,D,L,27,75,210,77,20.62,4.0,17.08,190.08,0,2,1,0.01,-0.11,-0.1,-0.01,-0.07,0.3,4.21,114,51.64,25.05,3.56,55,53,114,23,42,28,32.97,0.60365,0.5474137931034483,0.225806,0.84585,21.88,55.0,90.94,215.25,3.39,0.4
8482062,Cole Smith,23-24,NSH,0.78,0.009281,1,W,L,27,75,195,80,13.69,5.0,2.78,167.98,0,1,0,-0.0,-0.2,0.16,-0.0,0.05,0.29,13.98,112,49.4,16.99,-0.82,235,144,32,36,26,63,27.93,0.60365,0.5175097276264592,0.215613,0.769231,22.88,161.0,85.51,176.08,2.85,0.41
8482155,Alex Laferriere,23-24,LAK,0.88,0.010479,1,W,R,21,73,205,81,13.22,6.0,49.38,5.8,1,3,1,-0.01,-0.02,-0.35,0.0,-0.0,0.28,15.28,147,49.44,36.5,-0.93,113,121,27,21,26,46,24.68,0.60365,0.5474137931034483,0.225806,0.84585,22.65,187.0,90.64,171.83,2.86,0.4
8482148,Hendrix Lapierre,23-24,WSH,0.86,0.010339,1,C,L,21,72,195,51,11.44,3.0,53.25,0.63,1,3,1,0.01,-0.08,-0.11,-0.02,-0.0,0.43,5.77,51,46.69,40.0,-2.62,26,39,31,19,19,4,15.45,0.55487,0.4615384615384615,0.20614,0.7897,22.56,151.0,84.02,101.0,2.91,0.39
8470621,Corey Perry,23-24,EDM,0.78,0.009281,1,W,R,38,75,208,54,13.38,4.0,100.15,0.0,0,1,0,0.01,0.21,0.03,-0.1,0.0,0.41,11.92,82,51.97,31.7,2.06,43,73,17,15,20,46,27.45,0.63414,0.553030303030303,0.263374,0.794574,20.55,6.0,90.06,107.03,2.57,0.43
8475220,Marcus Foligno,23-24,MIN,3.1,0.037126,1,W,L,32,75,226,55,14.48,6.0,28.32,115.72,0,3,0,0.02,0.4,0.47,-0.02,-0.08,0.4,9.04,56,53.89,25.2,3.6,179,41,40,26,18,59,33.88,0.53048,0.4881889763779528,0.227106,0.745248,21.28,16.0,87.17,117.42,2.93,0.41
8475343,Nic Dowd,23-24,WSH,1.3,0.015569,1,C,R,33,74,195,64,15.2,2.0,3.93,140.92,0,3,1,0.02,-0.24,0.28,-0.0,0.24,0.34,7.66,61,41.97,6.86,-8.82,118,76,72,46,30,47,59.81,0.55487,0.4615384615384615,0.20614,0.7897,21.72,57.0,85.67,160.77,3.41,0.34
8473449,Kyle Okposo,23-24,FLA,2.5,0.02994,1,W,R,35,72,216,67,13.35,3.0,80.23,51.5,0,1,0,0.01,0.1,0.05,0.03,-0.03,0.33,11.75,114,47.44,33.33,-2.97,75,66,35,20,12,34,28.61,0.67073,0.572354211663067,0.235074,0.824743,22.05,42.0,86.72,139.75,2.86,0.42
8481517,Brett Leason,23-24,ANA,0.78,0.009281,1,W,R,24,77,220,68,13.01,5.0,14.03,146.08,0,2,0,0.01,-0.24,0.13,-0.0,-0.03,0.32,7.72,91,42.87,29.59,-6.98,80,75,65,20,16,14,25.44,0.35975,0.4092741935483871,0.178723,0.724243,22.28,119.0,90.31,141.65,2.93,0.37
8476885,Jacob Trouba,23-24,NYR,8.0,0.095808,1,D,R,29,75,212,69,21.25,3.0,25.68,194.55,0,7,2,-0.01,0.04,-0.23,-0.01,-0.06,0.32,5.6,129,47.57,22.69,-4.85,191,78,183,13,33,73,23.04,0.69512,0.5515873015873016,0.264227,0.844828,21.32,17.0,98.45,195.67,3.43,0.39
8477446,Michael McCarron,23-24,NSH,0.78,0.009281,1,C,R,28,78,232,70,12.77,6.0,3.37,93.43,0,1,0,0.01,0.16,-0.17,0.0,-0.01,0.31,9.82,94,49.67,18.07,-0.41,142,95,55,23,17,100,30.03,0.60365,0.5175097276264592,0.215613,0.769231,21.76,50.0,82.94,149.47,2.79,0.42
8482087,Kaiden Guhle,23-24,MTL,0.86,0.010339,1,D,L,21,75,202,70,20.85,2.0,19.12,142.98,1,3,1,-0.0,-0.45,0.22,-0.01,-0.22,0.31,4.43,95,45.01,19.11,-10.16,116,147,178,25,43,56,34.51,0.46341,0.4522417153996101,0.174603,0.764493,22.72,67.0,98.05,209.21,3.93,0.39
8478970,Jalen Chatfield,23-24,CAR,0.76,0.009132,1,D,R,27,73,209,72,15.2,6.0,3.3,46.37,0,2,0,0.04,0.61,1.08,0.0,0.05,0.31,4.79,90,60.43,30.87,17.02,58,121,66,23,30,24,19.45,0.67682,0.5676229508196722,0.269076,0.864342,23.07,100.0,92.22,156.72,2.72,0.47
8477953,Kasperi Kapanen,23-24,STL,3.2,0.038323,1,W,R,27,73,194,73,14.38,6.0,39.47,87.05,0,2,0,-0.01,0.09,-0.02,-0.02,-0.11,0.3,9.6,99,44.33,26.26,-8.1,64,66,27,37,16,14,32.77,0.56097,0.4854771784232365,0.18,0.790698,23.37,148.0,101.36,171.76,3.14,0.4
8481014,Alexander Romanov,23-24,NYI,2.5,0.02994,1,D,L,23,73,220,81,20.84,3.0,3.7,160.03,0,3,1,0.01,-0.04,-0.37,0.0,-0.09,0.27,3.87,117,47.08,21.46,-7.35,157,160,171,25,53,20,32.59,0.57317,0.4870775347912525,0.203463,0.714933,21.93,43.0,98.9,233.18,4.03,0.39
8475714,Calle Jarnkrok,23-24,TOR,2.1,0.02515,1,C,R,32,72,191,52,15.26,3.0,63.72,77.05,0,4,2,0.01,0.24,0.05,0.0,0.01,0.4,11.68,92,53.13,36.12,3.33,55,86,13,16,11,18,21.74,0.62195,0.5330948121645797,0.239495,0.768908,21.93,66.0,89.36,117.11,2.87,0.41
8471218,Blake Wheeler,23-24,NYR,2.75,0.032934,1,W,R,37,77,222,54,12.72,5.0,52.52,0.03,0,1,0,-0.01,-0.05,-0.23,-0.01,-0.0,0.39,9.28,83,46.21,38.46,-3.75,31,43,31,16,21,23,19.66,0.69512,0.5515873015873016,0.264227,0.844828,22.36,71.0,97.36,105.76,2.77,0.42
8478013,Jake Walman,23-24,DET,3.4,0.040719,1,D,L,27,73,218,63,19.77,3.0,42.17,153.07,0,3,2,0.01,-0.34,-0.63,-0.01,0.03,0.33,5.41,108,41.31,22.47,-15.17,42,32,151,18,27,44,38.06,0.55487,0.5018248175182481,0.230769,0.795834,22.3,39.0,101.6,164.86,3.57,0.4
8480891,Michael Kesselring,23-24,ARI,0.92,0.011078,1,D,R,23,77,215,65,15.79,5.0,3.72,17.53,1,3,0,-0.0,-0.1,-0.0,0.0,-0.01,0.32,3.96,76,48.76,28.04,-2.02,106,88,59,14,28,66,25.88,0.46951,0.4810606060606061,0.219917,0.763158,22.03,70.0,95.28,153.9,3.12,0.41
8481178,Egor Zamula,23-24,PHI,0.78,0.009281,1,D,L,23,75,200,66,16.06,6.0,100.28,8.17,0,1,0,-0.0,-0.72,0.35,-0.01,0.0,0.32,2.22,61,49.46,33.14,-0.73,37,76,79,17,22,32,31.4,0.53048,0.4723926380368098,0.122047,0.834025,20.6,8.0,93.78,152.34,3.16,0.44
8476897,Oskar Sundqvist,23-24,STL,0.78,0.009281,1,C,R,29,75,220,71,13.25,3.0,81.88,102.63,0,1,0,-0.01,-0.29,-0.39,-0.0,-0.09,0.3,9.14,68,36.63,21.72,-14.59,82,73,49,26,13,32,38.13,0.56097,0.4854771784232365,0.18,0.790698,22.47,43.0,92.0,144.25,2.7,0.38
8479983,Mario Ferraro,23-24,SJS,3.25,0.038922,1,D,L,25,72,209,78,22.87,1.0,27.83,243.28,0,4,2,-0.02,0.11,-0.29,-0.01,-1.06,0.27,4.65,124,41.64,18.42,-21.0,124,105,195,24,30,36,35.86,0.28658,0.3557312252964427,0.201923,0.753969,22.38,71.0,95.78,242.63,3.89,0.36
8479359,Beck Malenstyn,23-24,WSH,0.76,0.009132,1,W,L,25,75,209,81,14.24,6.0,2.1,207.2,0,2,0,-0.01,-0.05,-0.32,0.0,-0.24,0.26,11.04,98,42.58,5.78,-9.95,241,173,93,30,20,25,59.18,0.55487,0.4615384615384615,0.20614,0.7897,23.63,239.0,84.67,187.8,3.27,0.34
8482157,Will Cuylle,23-24,NYR,0.83,0.00992,1,W,L,21,75,212,81,11.12,7.0,17.42,0.02,1,3,1,0.01,-0.02,0.39,0.01,-0.0,0.26,12.49,119,49.13,36.36,-1.09,249,104,26,13,18,56,17.94,0.69512,0.5515873015873016,0.264227,0.844828,22.29,92.0,86.1,146.61,2.36,0.41
8480281,Alexey Toropchenko,23-24,STL,1.25,0.01497,1,W,L,24,78,225,82,12.52,7.0,12.87,84.22,0,2,1,0.01,-0.31,0.14,-0.0,0.07,0.26,12.84,114,41.48,24.6,-11.5,165,103,55,21,13,30,29.2,0.56097,0.4854771784232365,0.18,0.790698,22.9,261.0,94.11,169.66,2.67,0.38
8481577,Philip Tomasino,23-24,NSH,0.86,0.010339,1,W,R,22,72,190,41,12.57,8.0,65.57,0.03,1,3,0,0.0,0.22,-0.12,-0.04,-0.0,0.49,7.67,62,51.51,28.64,1.17,13,62,18,16,28,25,27.7,0.60365,0.5175097276264592,0.215613,0.769231,21.4,29.0,85.3,86.85,2.9,0.44
8481703,Valtteri Puustinen,23-24,PIT,0.78,0.009281,1,W,R,24,71,180,52,11.75,6.0,73.6,0.0,0,1,0,0.0,0.32,0.26,-0.02,0.0,0.38,8.09,86,55.11,27.31,4.31,40,31,33,19,15,6,22.49,0.53658,0.5049900199600799,0.152671,0.806585,22.25,82.0,93.51,99.35,3.0,0.44
8478851,Alexandre Carrier,23-24,NSH,2.5,0.02994,1,D,R,26,71,174,73,18.8,3.0,28.13,151.6,0,1,0,0.01,-0.06,0.91,0.05,0.17,0.27,5.26,77,53.6,17.21,6.42,60,186,137,16,22,44,31.56,0.60365,0.5175097276264592,0.215613,0.769231,21.64,47.0,90.17,204.79,3.46,0.44
8480035,Henri Jokiharju,23-24,BUF,2.5,0.02994,1,D,R,24,72,205,74,18.98,5.0,19.35,66.43,0,3,0,-0.0,-0.35,0.06,-0.01,0.03,0.27,3.31,84,48.44,29.38,-3.37,92,120,106,18,29,24,29.68,0.51219,0.5010266940451745,0.165919,0.798354,21.7,57.0,92.73,204.62,4.06,0.41
8475225,Craig Smith,23-24,DAL,1.0,0.011976,1,C,R,34,73,203,75,10.22,10.0,5.13,5.18,0,1,0,0.01,0.65,0.21,0.0,-0.0,0.27,10.1,112,56.64,17.19,7.28,51,75,30,22,23,33,28.75,0.68902,0.55893536121673,0.241666,0.820084,22.94,88.0,88.72,129.65,2.35,0.43
8477507,Nikita Zadorov,23-24,VAN,3.75,0.04491,1,D,L,28,79,255,75,17.44,6.0,9.12,116.82,0,2,0,0.0,-0.04,0.19,-0.0,-0.0,0.27,3.31,90,50.05,20.52,0.1,177,95,68,17,32,125,31.19,0.66463,0.558,0.226562,0.791339,23.15,62.0,97.18,189.14,3.34,0.41
8475179,Dmitry Kulikov,23-24,FLA,1.0,0.011976,1,D,L,32,73,212,76,16.51,6.0,5.13,167.55,0,1,0,0.0,0.16,0.2,-0.0,0.25,0.26,4.03,74,54.72,36.17,7.85,145,136,84,22,47,63,20.45,0.67073,0.572354211663067,0.235074,0.824743,21.52,18.0,95.23,185.58,3.39,0.45
8480073,Erik Brannstrom,23-24,OTT,2.0,0.023952,1,D,L,24,70,185,76,16.59,5.0,42.88,111.9,0,1,0,0.01,0.3,0.92,0.04,-0.13,0.26,5.19,77,52.75,29.56,4.41,46,102,111,22,52,36,25.17,0.4756,0.4708097928436911,0.180212,0.751021,21.65,31.0,91.19,184.47,3.5,0.41
8475279,Ben Chiarot,23-24,DET,4.75,0.056886,1,D,L,32,75,222,77,19.78,2.0,8.08,151.17,0,4,2,-0.01,-0.12,-0.01,0.0,-0.27,0.26,5.39,107,45.05,20.85,-10.8,163,146,167,18,33,56,33.18,0.55487,0.5018248175182481,0.230769,0.795834,22.06,42.0,94.47,211.87,4.06,0.4
8475455,Brenden Dillon,23-24,WPG,3.9,0.046707,1,D,L,32,76,225,77,18.74,4.0,9.97,165.33,0,4,0,0.02,0.19,0.75,0.0,-0.1,0.26,3.03,79,51.89,25.17,3.61,241,107,111,6,28,92,28.81,0.67073,0.5667396061269147,0.1875,0.771301,21.42,28.0,91.09,196.99,3.43,0.39
8481789,Tye Kartye,23-24,SEA,0.86,0.010289,1,W,L,22,71,202,77,11.84,10.0,6.93,19.33,1,3,1,0.0,-0.23,-0.14,0.0,0.0,0.26,11.78,109,47.96,35.2,-2.56,229,86,27,24,9,37,22.84,0.4939,0.4798206278026906,0.206611,0.788289,22.08,70.0,91.44,151.3,2.98,0.41
8476981,Josh Anderson,23-24,MTL,5.5,0.065868,1,W,R,29,75,226,78,15.46,4.0,137.65,4.5,0,7,3,-0.03,0.09,-0.87,0.0,-0.01,0.26,19.33,141,41.48,24.07,-14.84,169,77,40,21,20,74,31.67,0.46341,0.4522417153996101,0.174603,0.764493,23.25,333.0,91.53,202.49,3.4,0.42
8482097,Jack Quinn,23-24,BUF,0.86,0.010339,1,W,R,22,73,185,27,15.64,5.0,48.68,30.25,1,3,1,0.03,0.19,0.03,-0.02,0.0,0.7,8.05,56,55.19,37.5,3.01,31,47,12,9,7,8,25.6,0.51219,0.5010266940451745,0.165919,0.798354,21.86,30.0,86.38,69.53,3.27,0.43
8479410,Mikhail Sergachev,23-24,TBL,8.5,0.101796,1,D,L,25,75,212,34,22.56,2.0,57.38,77.62,0,8,7,-0.01,-0.04,-0.08,0.01,0.03,0.56,3.14,53,47.87,31.41,-2.16,36,31,69,7,18,16,23.47,0.59756,0.518918918918919,0.28629,0.833334,21.82,20.0,98.92,103.29,3.72,0.41
8479415,Michael McLeod,23-24,NJD,1.4,0.016766,1,C,R,25,74,190,45,15.14,4.0,5.93,50.92,0,1,0,0.03,0.39,0.21,-0.0,-0.0,0.42,8.52,73,52.09,21.76,2.03,101,65,22,20,18,10,36.01,0.4939,0.4844036697247706,0.224489,0.806585,22.56,148.0,88.81,117.74,3.36,0.39
8477380,Jonny Brodzinski,23-24,NYR,0.76,0.009132,1,C,R,30,72,211,57,11.13,8.0,46.3,0.28,0,2,0,0.01,0.06,0.03,-0.01,-0.0,0.33,6.84,89,48.9,29.9,-0.94,34,55,24,19,17,8,29.57,0.69512,0.5515873015873016,0.264227,0.844828,23.16,108.0,89.79,108.34,2.63,0.41
8477506,Ryan Pulock,23-24,NYI,6.15,0.073653,1,D,R,28,73,219,58,22.55,2.0,70.95,120.33,0,8,6,0.02,0.06,0.42,-0.04,-0.01,0.33,3.48,90,49.92,18.75,-0.14,99,89,149,20,29,12,35.8,0.57317,0.4870775347912525,0.203463,0.714933,21.68,29.0,100.81,179.93,3.93,0.39
8480878,Nils Lundkvist,23-24,DAL,0.92,0.011078,1,D,R,23,73,194,59,14.11,7.0,53.42,0.47,0,3,0,-0.01,0.01,-0.29,-0.02,0.0,0.32,2.95,73,53.26,36.22,4.11,44,105,38,4,20,16,23.88,0.68902,0.55893536121673,0.241666,0.820084,22.15,56.0,100.42,131.53,3.14,0.44
8483495,Simon Nemec,23-24,NJD,0.92,0.010998,1,D,R,19,73,190,60,19.86,4.0,76.52,51.4,1,3,2,0.01,0.4,-0.11,0.06,0.04,0.32,4.1,73,49.8,27.41,-0.35,22,70,105,18,25,33,28.64,0.4939,0.4844036697247706,0.224489,0.806585,21.96,18.0,89.01,176.33,4.02,0.41
8481554,Kaapo Kakko,23-24,NYR,2.1,0.02515,1,W,L,22,73,215,61,13.28,4.0,68.78,0.6,0,2,0,0.02,0.06,0.06,0.03,-0.0,0.31,8.92,91,48.71,28.57,-1.39,26,63,18,17,16,24,19.9,0.69512,0.5515873015873016,0.264227,0.844828,21.69,18.0,87.38,123.07,2.77,0.42
8480172,Jan Rutta,23-24,SJS,2.75,0.032934,1,D,R,33,75,204,69,19.72,3.0,8.37,202.78,0,3,1,-0.01,-0.59,-0.1,-0.0,-0.27,0.28,2.84,69,36.67,15.73,-24.76,69,64,110,14,16,38,35.89,0.28658,0.3557312252964427,0.201923,0.753969,23.15,51.0,100.11,180.92,3.42,0.36
8479353,Brett Howden,23-24,VGK,1.9,0.022754,1,C,L,25,74,201,72,13.23,6.0,4.77,91.62,0,2,1,-0.01,-0.08,-0.4,0.0,-0.07,0.26,9.97,76,47.56,28.67,-3.22,86,77,51,30,21,39,27.11,0.59756,0.5197628458498024,0.20238,0.793428,22.27,98.0,84.56,154.75,2.84,0.38
8475855,Jesper Fast,23-24,CAR,2.4,0.028743,1,W,R,31,73,191,73,12.6,4.0,7.17,77.27,0,2,1,0.01,0.42,0.48,0.0,0.01,0.26,10.96,79,60.0,26.13,12.22,79,116,23,25,16,16,23.42,0.67682,0.5676229508196722,0.269076,0.864342,22.07,54.0,85.64,143.14,2.72,0.49
8476889,Radek Faksa,23-24,DAL,3.25,0.038922,1,C,L,29,75,216,74,12.52,9.0,3.42,152.1,0,5,1,-0.0,-0.25,0.22,-0.0,-0.11,0.26,11.02,71,51.78,17.65,1.87,97,139,42,29,19,20,29.71,0.68902,0.55893536121673,0.241666,0.820084,21.83,53.0,94.38,152.08,2.56,0.4
8480980,Connor Dewar,23-24,TOR,0.8,0.009581,1,C,L,24,70,187,74,11.65,6.0,8.82,155.83,0,2,0,0.02,0.04,0.65,-0.0,0.1,0.26,9.05,77,50.96,19.05,0.91,123,74,38,21,6,28,36.61,0.62195,0.5330948121645797,0.239495,0.768908,22.05,82.0,86.53,132.74,2.57,0.39
8471699,Andrew Cogliano,23-24,COL,0.82,0.00988,1,C,L,36,70,179,75,10.61,6.0,0.65,168.1,0,1,0,0.01,-0.15,0.37,0.0,-0.25,0.25,4.58,61,50.08,17.11,0.06,33,54,40,13,14,16,33.22,0.65243,0.5451263537906137,0.244604,0.799243,22.47,136.0,79.1,130.15,2.53,0.38
8475690,Chris Tanev,23-24,DAL,2.25,0.026946,1,D,R,33,75,200,75,19.68,4.0,4.0,182.07,0,4,0,0.02,0.08,1.36,0.0,-0.21,0.25,1.46,56,53.75,20.25,7.11,45,164,207,25,38,24,33.85,0.68902,0.55893536121673,0.241666,0.820084,21.15,40.0,83.82,212.18,3.51,0.4
8480144,David Kampf,23-24,TOR,2.4,0.028743,1,C,L,28,74,193,78,13.49,5.0,5.27,188.63,0,4,3,0.0,-0.23,-0.03,-0.0,-0.02,0.24,7.41,79,44.52,14.57,-6.85,84,121,29,26,16,18,43.42,0.62195,0.5330948121645797,0.239495,0.768908,22.65,96.0,85.53,170.24,3.19,0.38
8478432,Christian Fischer,23-24,DET,1.12,0.013473,1,W,R,26,74,212,79,11.41,7.0,4.32,62.32,0,1,0,0.0,0.23,-0.15,-0.0,0.07,0.24,7.64,86,45.24,27.74,-6.33,138,57,32,11,21,36,28.19,0.55487,0.5018248175182481,0.230769,0.795834,22.5,79.0,83.67,143.21,2.73,0.38
8475164,Jakob Silfverberg,23-24,ANA,5.25,0.062874,1,W,R,32,73,207,81,13.05,4.0,166.8,86.18,0,5,0,0.0,0.17,0.33,-0.1,-0.19,0.23,9.66,102,49.39,29.08,-0.7,16,78,36,23,25,24,26.24,0.35975,0.4092741935483871,0.178723,0.724243,22.34,44.0,91.63,162.86,2.73,0.43
8473504,Cal Clutterbuck,23-24,NYI,1.75,0.020958,1,W,R,35,71,215,82,11.88,5.0,3.65,150.27,0,2,0,0.01,-0.22,0.19,-0.0,0.06,0.23,7.16,59,43.01,19.37,-7.21,273,63,55,26,22,32,34.05,0.57317,0.4870775347912525,0.203463,0.714933,22.21,34.0,86.48,152.65,2.7,0.36
8482073,Braden Schneider,23-24,NYR,0.92,0.011078,1,D,R,22,75,206,82,15.9,6.0,1.07,89.25,1,3,0,0.0,-0.04,-0.42,0.0,0.1,0.23,4.68,95,48.59,20.91,-2.87,167,191,133,25,39,16,29.09,0.69512,0.5515873015873016,0.264227,0.844828,23.47,53.0,89.25,182.76,3.73,0.41
8477932,Aaron Ekblad,23-24,FLA,7.5,0.08982,1,D,R,27,76,220,51,20.86,3.0,72.35,153.55,0,8,1,-0.0,-0.02,0.17,0.06,0.25,0.35,6.45,98,57.42,26.01,9.72,85,52,59,14,26,50,31.1,0.67073,0.572354211663067,0.235074,0.824743,21.05,12.0,93.83,150.48,3.67,0.45
8479398,Samuel Girard,23-24,COL,5.0,0.05988,1,D,L,25,70,170,59,19.38,3.0,47.27,114.4,0,7,3,0.01,0.6,0.06,-0.07,-0.07,0.31,4.46,73,52.98,23.24,5.09,76,74,99,23,32,10,33.69,0.65243,0.5451263537906137,0.244604,0.799243,23.43,103.0,89.97,172.29,3.47,0.43
8480220,Noah Cates,23-24,PHI,2.62,0.031437,1,W,L,24,74,194,59,13.8,6.0,41.63,86.73,0,2,1,0.02,0.35,0.58,0.02,0.09,0.31,8.5,78,58.74,25.77,8.68,52,71,35,33,5,0,30.1,0.53048,0.4723926380368098,0.122047,0.834025,22.01,31.0,86.56,129.35,3.05,0.44
8476374,Sean Kuraly,23-24,CBJ,2.5,0.02994,1,C,L,30,74,208,62,13.74,4.0,3.28,123.27,0,4,1,-0.0,-0.08,-0.33,-0.0,0.05,0.29,8.7,92,43.07,18.36,-8.52,156,61,34,16,16,40,37.05,0.40243,0.4398496240601504,0.150943,0.762712,22.75,91.0,89.75,138.61,2.98,0.38
8475462,Radko Gudas,23-24,ANA,4.0,0.047904,1,D,R,33,72,208,66,19.5,2.0,4.33,195.07,0,3,2,0.01,0.09,0.67,-0.0,-0.13,0.27,2.63,88,47.61,15.51,-3.84,232,100,154,12,40,128,34.61,0.35975,0.4092741935483871,0.178723,0.724243,21.89,21.0,101.69,167.66,3.45,0.39
8476874,Olli Maatta,23-24,DET,3.0,0.035928,1,D,L,29,74,207,72,16.05,7.0,3.15,54.88,0,2,1,0.02,-0.05,1.12,-0.0,0.07,0.25,3.09,48,51.24,30.2,1.94,53,154,96,15,37,14,23.47,0.55487,0.5018248175182481,0.230769,0.795834,21.42,14.0,98.26,172.43,3.39,0.42
8479998,Mikey Anderson,23-24,LAK,4.12,0.049401,1,D,L,24,72,195,74,20.63,3.0,1.67,168.83,0,8,7,0.0,-0.31,0.43,0.0,-0.19,0.24,4.7,89,53.67,19.58,7.45,128,133,129,14,27,18,31.46,0.60365,0.5474137931034483,0.225806,0.84585,21.4,25.0,90.4,209.96,3.54,0.39
8479316,Luke Kunin,23-24,SJS,2.75,0.032934,1,C,R,25,72,197,77,15.74,2.0,69.28,147.65,0,2,0,-0.03,-0.57,-1.18,-0.14,-0.27,0.23,12.28,98,33.22,23.46,-28.45,165,70,60,22,15,83,33.33,0.28658,0.3557312252964427,0.201923,0.753969,21.71,50.0,84.96,180.2,2.94,0.36
8480049,Dylan Samberg,23-24,WPG,1.4,0.016766,1,D,L,24,76,216,78,15.63,7.0,1.7,152.27,0,2,1,0.01,-0.04,0.61,0.0,0.04,0.23,2.38,77,53.58,26.59,5.42,65,123,111,27,36,43,25.45,0.67073,0.5667396061269147,0.1875,0.771301,21.99,31.0,91.71,172.88,3.33,0.42
8477365,Connor Clifton,23-24,BUF,3.33,0.03992,1,D,R,28,71,195,79,16.56,6.0,1.32,158.92,0,3,2,-0.01,-0.19,-0.23,0.0,-0.12,0.23,3.86,77,46.67,24.95,-6.15,204,173,117,27,24,88,30.4,0.51219,0.5010266940451745,0.165919,0.798354,21.96,43.0,94.25,181.94,3.56,0.39
8478434,Keegan Kolesar,23-24,VGK,1.4,0.016766,1,W,R,26,74,216,79,10.86,10.0,3.22,29.35,0,3,1,0.0,-0.11,0.0,-0.0,0.03,0.23,6.93,73,48.5,14.59,-1.74,277,117,41,22,20,49,29.18,0.59756,0.5197628458498024,0.20238,0.793428,22.46,132.0,85.22,140.36,2.58,0.4
8480289,Morgan Barron,23-24,WPG,1.35,0.016168,1,C,L,24,76,220,80,10.5,9.0,2.72,113.77,0,2,1,0.0,-0.17,0.04,-0.0,-0.11,0.22,8.99,94,49.7,25.67,-0.29,122,78,45,26,10,23,23.88,0.67073,0.5667396061269147,0.1875,0.771301,23.41,146.0,89.45,134.89,2.56,0.4
8480448,Parker Kelly,23-24,OTT,0.76,0.009132,1,C,L,24,73,185,80,11.71,5.0,8.12,173.28,0,2,0,0.0,-0.44,0.3,-0.0,0.24,0.22,10.01,86,47.17,27.96,-2.76,171,132,67,34,20,30,25.23,0.4756,0.4708097928436911,0.180212,0.751021,21.75,82.0,90.83,147.22,2.8,0.39
8476457,Adam Larsson,23-24,SEA,4.0,0.047904,1,D,R,30,75,207,81,22.95,2.0,15.15,231.45,0,4,1,-0.01,-0.55,0.04,-0.0,-0.35,0.22,7.36,130,49.72,32.29,-0.65,162,85,151,22,18,55,21.53,0.4939,0.4798206278026906,0.206611,0.788289,22.18,46.0,94.93,257.58,4.31,0.4
8480995,Pontus Holmberg,23-24,TOR,0.8,0.009581,1,W,L,24,72,201,54,11.57,5.0,7.47,50.13,0,2,1,0.01,0.09,0.3,0.0,-0.05,0.31,6.7,54,54.3,31.68,3.57,51,109,42,14,10,18,21.76,0.62195,0.5330948121645797,0.239495,0.768908,22.51,98.0,78.62,103.29,2.97,0.4
8481059,Scott Perunovich,23-24,STL,0.78,0.009281,1,D,L,25,70,175,54,15.27,6.0,118.8,0.27,0,1,0,0.0,0.19,-0.12,0.03,0.0,0.31,1.92,36,46.84,37.45,-3.53,30,50,53,15,16,12,18.53,0.56097,0.4854771784232365,0.18,0.790698,21.92,20.0,85.67,116.96,3.28,0.46
8474166,Alec Martinez,23-24,VGK,5.25,0.062874,1,D,L,36,73,210,55,19.04,5.0,35.57,67.78,0,3,0,0.01,-0.24,0.22,-0.0,0.04,0.31,3.01,72,48.89,26.1,-1.69,29,91,165,12,25,6,30.04,0.59756,0.5197628458498024,0.20238,0.793428,21.91,14.0,97.07,140.07,3.38,0.42
8479315,Joey Anderson,23-24,CHI,0.8,0.009581,1,W,R,25,72,207,55,13.55,5.0,1.73,57.52,0,1,0,0.0,0.04,0.1,0.0,-0.03,0.31,6.08,57,44.78,21.95,-5.27,48,40,18,30,20,8,32.52,0.31707,0.3811563169164882,0.165957,0.757576,21.53,27.0,83.51,115.95,2.64,0.4
8478463,Anthony Beauvillier,23-24,NSH,4.15,0.049701,1,W,L,26,71,181,60,13.58,6.0,67.92,1.02,0,3,0,-0.02,-0.11,-0.1,-0.0,-0.0,0.28,11.55,105,46.99,29.45,-3.55,53,87,35,31,10,8,25.57,0.60365,0.5175097276264592,0.215613,0.769231,22.6,103.0,86.92,137.08,3.22,0.41
8479976,Juuso Välimäki,23-24,ARI,1.0,0.011976,1,D,L,24,74,201,68,19.09,3.0,73.88,48.37,0,1,0,0.02,0.25,0.65,0.03,0.06,0.25,4.07,69,51.1,26.37,2.02,69,143,90,13,26,12,27.12,0.46951,0.4810606060606061,0.219917,0.763158,22.28,27.0,84.25,190.55,3.56,0.41
